Société,Site commercial,Numéro de client,Groupe de clients,Agence commerciale,Article,Groupe de marchandises,Jour calendaire,Mois/Année,Poids net
COSUMAR SA,Raffinerie,104264,GMS,A15,2000,Lingot,1/12/17,1/2017,2.4600000000E+00
COSUMAR SA,Sidi Bennour,104586,Grossistes,A01,1007,Pain,4/18/17,4/2017,5.0000000000E-01
COSUMAR SA,Raffinerie,103088,GMS,A01,4200,GR-PCDT,2/26/18,2/2018,2.1000000000E+00
COSUMAR SA,Raffinerie,103879,Industriels,A01,4500,GR-GCDT,6/1/18,6/2018,2.6500000000E+01
COSUMAR SA,Raffinerie,103000,Industriels,A01,4500,GR-GCDT,9/13/17,9/2017,2.0500000000E+01
COSUMAR SA,Raffinerie,102111,Industriels,A06,4500,GR-GCDT,4/7/17,4/2017,2.6500000000E+01
COSUMAR SA,Raffinerie,101027,GMS,A02,2000,Lingot,2/20/18,2/2018,5.1000000000E+00
COSUMAR SA,Raffinerie,102163,Grossistes,A15,3000,Morceau,8/15/17,8/2017,-2.4000000000E-01
COSUMAR SA,Raffinerie,101845,Grossistes,A02,1000,Pain,4/17/17,4/2017,1.4500000000E+01
COSUMAR SA,Raffinerie,103055,Grossistes,A02,1000,Pain,4/14/17,4/2017,1.7700000000E+01
COSUMAR SA,Raffinerie,106047,Industriels,A07,4500,GR-GCDT,1/12/17,1/2017,2.5500000000E+01
COSUMAR SA,Raffinerie,102715,GMS,A01,4500,GR-GCDT,1/15/18,1/2018,5.5000000000E+00
COSUMAR SA,Raffinerie,104276,Grossistes,A01,3000,Morceau,2/6/18,2/2018,-2.4000000000E-01
COSUMAR SA,Raffinerie,102157,Grossistes,A02,2000,Lingot,10/24/18,10/2018,-5.0000000000E-01
COSUMAR SA,Raffinerie,101845,Grossistes,A02,1000,Pain,5/4/17,5/2017,1.2900000000E+01
COSUMAR SA,Raffinerie,109151,Grossistes,A05,1000,Pain,7/25/17,7/2017,1.7000000000E+00
COSUMAR SA,Raffinerie,104207,Grossistes,A04,4516,GR-GCDT,3/23/18,3/2018,2.6500000000E+01
COSUMAR SA,Raffinerie,102001,Grossistes,A06,2000,Lingot,8/31/18,8/2018,6.4200000000E+00
COSUMAR SA,Raffinerie,104495,GMS,A04,1000,Pain,2/19/18,2/2018,2.6148000000E+01
COSUMAR SA,Raffinerie,100008,Grossistes,A04,1000,Pain,5/11/17,5/2017,1.1508000000E+01
COSUMAR SA,Sidi Bennour,110100,Grossistes,A01,4501,GR-GCDT,5/3/18,5/2018,8.5000000000E+00
COSUMAR SA,Raffinerie,104335,Grossistes,A05,3000,Morceau,7/18/18,7/2018,-1.0000000000E+00
COSUMAR SA,Sidi Bennour,106041,Grossistes,A02,4501,GR-GCDT,3/26/18,3/2018,5.0000000000E-01
COSUMAR SA,Raffinerie,104260,GMS,A01,1000,Pain,1/5/18,1/2018,-3.4800000000E-01
COSUMAR SA,Raffinerie,110064,GMS,A01,4212,GR-PCDT,8/10/18,8/2018,1.0920000000E+00
COSUMAR SA,Raffinerie,104314,GMS,A01,2000,Lingot,11/15/18,11/2018,2.4600000000E+00
COSUMAR SA,Raffinerie,107712,Grossistes,A05,1000,Pain,11/28/18,11/2018,8.4200000000E+00
COSUMAR SA,Raffinerie,104487,GMS,A04,4212,GR-PCDT,10/8/18,10/2018,1.2756000000E+01
COSUMAR SA,Raffinerie,110019,Grossistes,A07,3000,Morceau,3/27/17,3/2017,-5.0000000000E-01
COSUMAR SA,Raffinerie,101062,Grossistes,A01,2000,Lingot,12/18/18,12/2018,-1.8000000000E-01
COSUMAR SA,Zaio,104029,Grossistes,A06,4202,GR-PCDT,5/4/17,5/2017,2.6500000000E+01
COSUMAR SA,Raffinerie,105102,Grossistes,A07,1000,Pain,9/26/17,9/2017,-7.0000000000E-01
COSUMAR SA,Raffinerie,102058,Grossistes,A15,4207,GR-PCDT,2/23/18,2/2018,7.5000000000E+00
COSUMAR SA,Sidi Bennour,105983,Grossistes,A01,4205,GR-PCDT,10/9/17,10/2017,1.2108000000E+01
COSUMAR SA,Raffinerie,103094,Grossistes,A01,1000,Pain,3/16/18,3/2018,1.9560000000E+00
COSUMAR SA,Sidi Bennour,103203,Grossistes,A07,1007,Pain,10/30/17,10/2017,2.4900000000E+01
COSUMAR SA,Raffinerie,101062,Grossistes,A01,3000,Morceau,5/2/17,5/2017,-2.4000000000E-01
COSUMAR SA,Raffinerie,102163,Grossistes,A15,3000,Morceau,11/8/17,11/2017,1.0200000000E+00
COSUMAR SA,Sidi Bennour,109083,Grossistes,A01,1007,Pain,1/22/18,1/2018,1.0500000000E+01
COSUMAR SA,Raffinerie,103988,Grossistes,A04,4105,GR-PCDT,3/8/18,3/2018,5.0000000000E-01
COSUMAR SA,Raffinerie,101565,Grossistes,A06,2000,Lingot,5/2/18,5/2018,-5.0000000000E-01
COSUMAR SA,Raffinerie,106029,Grossistes,A15,3000,Morceau,2/18/17,2/2017,2.2800000000E+00
COSUMAR SA,Raffinerie,104497,GMS,A06,3005,Morceau,6/19/17,6/2017,1.3020000000E+01
COSUMAR SA,Raffinerie,104474,Grossistes,A01,2000,Lingot,5/23/18,5/2018,1.8300000000E+01
COSUMAR SA,Raffinerie,105272,Administration,A07,1011,Pain,11/30/17,11/2017,5.2500000000E+01
COSUMAR SA,Raffinerie,101684,Grossistes,A07,4500,GR-GCDT,7/12/17,7/2017,2.5000000000E+00
COSUMAR SA,Raffinerie,106041,Grossistes,A02,1000,Pain,9/25/17,9/2017,6.5000000000E+00
COSUMAR SA,Raffinerie,108054,Grossistes,A01,2000,Lingot,1/27/18,1/2018,3.7800000000E+00
COSUMAR SA,Raffinerie,103094,Grossistes,A01,2000,Lingot,3/9/18,3/2018,9.0600000000E+00
COSUMAR SA,Raffinerie,109151,Grossistes,A05,1000,Pain,7/11/18,7/2018,1.6100000000E+01
COSUMAR SA,Raffinerie,106239,Industriels,A01,4500,GR-GCDT,3/27/18,3/2018,1.8500000000E+01
COSUMAR SA,Raffinerie,110091,GMS,A01,2000,Lingot,11/26/18,11/2018,6.4200000000E+00
COSUMAR SA,Raffinerie,110121,Grossistes,A01,2000,Lingot,1/2/18,1/2018,9.0600000000E+00
COSUMAR SA,Raffinerie,102712,Grossistes,A15,4515,GR-GCDT,2/27/17,2/2017,2.5000000000E+00
COSUMAR SA,Raffinerie,106237,Grossistes,A01,3000,Morceau,11/22/18,11/2018,-2.4000000000E-01
COSUMAR SA,Raffinerie,106325,Grossistes,A01,1000,Pain,11/13/18,11/2018,1.0020000000E+01
COSUMAR SA,Raffinerie,103050,Grossistes,A01,2000,Lingot,6/29/17,6/2017,1.3020000000E+01
COSUMAR SA,Raffinerie,100921,Grossistes,A15,4515,GR-GCDT,2/16/18,2/2018,7.5000000000E+00
COSUMAR SA,Raffinerie,103080,Grossistes,A01,1000,Pain,9/13/18,9/2018,7.7160000000E+00
COSUMAR SA,Raffinerie,110055,GMS,A15,3000,Morceau,10/4/18,10/2018,-2.4000000000E-01
COSUMAR SA,Sidi Bennour,105088,Grossistes,A01,1007,Pain,9/13/18,9/2018,1.0500000000E+01
COSUMAR SA,Raffinerie,106029,Grossistes,A15,3005,Morceau,9/14/18,9/2018,3.7800000000E+00
COSUMAR SA,Raffinerie,103879,Industriels,A01,4500,GR-GCDT,3/6/17,3/2017,2.6500000000E+01
COSUMAR SA,Raffinerie,100720,Industriels,A01,4500,GR-GCDT,2/13/18,2/2018,5.2500000000E+01
COSUMAR SA,Raffinerie,101227,GMS,A02,4212,GR-PCDT,8/30/18,8/2018,-2.0400000000E-01
COSUMAR SA,Raffinerie,110047,Grossistes,A01,3000,Morceau,12/13/17,12/2017,-2.4000000000E-01
COSUMAR SA,Raffinerie,101845,Grossistes,A02,3000,Morceau,6/4/18,6/2018,-1.3000000000E+00
COSUMAR SA,Raffinerie,104482,GMS,A05,1000,Pain,9/17/18,9/2018,2.6148000000E+01
COSUMAR SA,Raffinerie,106237,Grossistes,A01,2000,Lingot,6/7/18,6/2018,1.4340000000E+01
COSUMAR SA,Sidi Bennour,101675,Grossistes,A02,4205,GR-PCDT,5/9/18,5/2018,-9.0000000000E-01
COSUMAR SA,Raffinerie,103080,Grossistes,A01,2000,Lingot,3/2/18,3/2018,-1.8000000000E-01
COSUMAR SA,Raffinerie,104244,GMS,A01,2000,Lingot,5/15/17,5/2017,5.1000000000E+00
COSUMAR SA,Raffinerie,105997,Grossistes,A01,4500,GR-GCDT,12/6/17,12/2017,9.0500000000E+01
COSUMAR SA,Sidi Bennour,106159,Grossistes,A01,4205,GR-PCDT,1/24/18,1/2018,5.0400000000E-01
COSUMAR SA,Raffinerie,100007,Grossistes,A04,4515,GR-GCDT,2/6/17,2/2017,5.0000000000E-01
COSUMAR SA,Raffinerie,101829,Grossistes,A02,2000,Lingot,4/14/17,4/2017,5.0000000000E-01
COSUMAR SA,Raffinerie,101565,Grossistes,A06,2000,Lingot,6/21/18,6/2018,-5.0000000000E-01
COSUMAR SA,Raffinerie,103879,Industriels,A01,4500,GR-GCDT,9/20/17,9/2017,5.4500000000E+01
COSUMAR SA,Raffinerie,103035,Grossistes,A01,2000,Lingot,9/6/18,9/2018,1.4340000000E+01
COSUMAR SA,Raffinerie,101027,GMS,A02,1000,Pain,7/21/17,7/2017,3.1080000000E+00
COSUMAR SA,Sidi Bennour,101778,Grossistes,A02,4501,GR-GCDT,5/15/17,5/2017,2.5000000000E+00
COSUMAR SA,Raffinerie,106077,Grossistes,A06,1000,Pain,11/22/17,11/2017,4.5732000000E+01
COSUMAR SA,Sidi Bennour,104019,Grossistes,A07,4501,GR-GCDT,8/18/17,8/2017,8.5000000000E+00
COSUMAR SA,Raffinerie,108109,Grossistes,A01,4200,GR-PCDT,12/13/17,12/2017,2.1000000000E+00
COSUMAR SA,Raffinerie,100601,Grossistes,A05,2000,Lingot,10/26/17,10/2017,0.0000000000E+00
COSUMAR SA,Raffinerie,101952,Grossistes,A15,1000,Pain,5/11/18,5/2018,6.5640000000E+00
COSUMAR SA,Raffinerie,104481,GMS,A05,2000,Lingot,9/10/18,9/2018,1.1400000000E+00
COSUMAR SA,Raffinerie,100523,Grossistes,A02,2000,Lingot,1/30/18,1/2018,1.5000000000E+00
COSUMAR SA,Raffinerie,107686,GMS,A01,1000,Pain,5/4/17,5/2017,-3.4800000000E-01
COSUMAR SA,Raffinerie,106498,Grossistes,A01,1000,Pain,7/28/17,7/2017,2.7300000000E+01
COSUMAR SA,Raffinerie,106421,Grossistes,A01,3000,Morceau,5/13/17,5/2017,1.0200000000E+00
COSUMAR SA,Sidi Bennour,103938,Grossistes,A01,4501,GR-GCDT,1/23/18,1/2018,6.5000000000E+00
COSUMAR SA,Raffinerie,101896,Grossistes,A05,2000,Lingot,3/19/18,3/2018,1.3020000000E+01
COSUMAR SA,Raffinerie,110019,Grossistes,A07,3000,Morceau,6/2/18,6/2018,-1.2000000000E+00
COSUMAR SA,Raffinerie,105997,Grossistes,A01,4500,GR-GCDT,2/20/17,2/2017,8.4500000000E+01
COSUMAR SA,Raffinerie,103931,Grossistes,A01,1000,Pain,4/27/17,4/2017,8.0400000000E-01
COSUMAR SA,Raffinerie,100911,Grossistes,A02,1000,Pain,8/5/17,8/2017,8.1000000000E+00
COSUMAR SA,Raffinerie,106600,Grossistes,A05,3000,Morceau,6/14/17,6/2017,4.8000000000E+00
COSUMAR SA,Raffinerie,104646,Grossistes,A02,1000,Pain,3/22/18,3/2018,1.0340000000E+01
COSUMAR SA,Raffinerie,101028,GMS,A01,3000,Morceau,4/25/18,4/2018,-2.4000000000E-01
COSUMAR SA,Raffinerie,104276,Grossistes,A01,2000,Lingot,11/13/17,11/2017,1.3020000000E+01
COSUMAR SA,Sidi Bennour,101778,Grossistes,A02,1007,Pain,3/28/17,3/2017,6.5000000000E+00
COSUMAR SA,Raffinerie,101896,Grossistes,A05,2000,Lingot,7/24/18,7/2018,1.8300000000E+01
COSUMAR SA,Raffinerie,110019,Grossistes,A07,2000,Lingot,1/25/17,1/2017,-5.0000000000E-01
COSUMAR SA,Sidi Bennour,105983,Grossistes,A01,4205,GR-PCDT,10/22/18,10/2018,3.3708000000E+01
COSUMAR SA,Raffinerie,103973,Industriels,A07,4500,GR-GCDT,8/17/17,8/2017,2.6500000000E+01
COSUMAR SA,Sidi Bennour,104019,Grossistes,A07,1007,Pain,5/15/17,5/2017,9.7000000000E+00
COSUMAR SA,Sidi Bennour,103095,Grossistes,A02,4501,GR-GCDT,3/7/18,3/2018,1.5000000000E+00
COSUMAR SA,Raffinerie,101599,Grossistes,A04,4516,GR-GCDT,3/30/17,3/2017,8.5000000000E+00
COSUMAR SA,Sidi Bennour,103557,Grossistes,A07,4205,GR-PCDT,5/9/18,5/2018,-9.0000000000E-01
COSUMAR SA,Sidi Bennour,101675,Grossistes,A02,4205,GR-PCDT,5/7/18,5/2018,2.1000000000E+00
COSUMAR SA,Raffinerie,107686,GMS,A01,4200,GR-PCDT,2/4/17,2/2017,3.3000000000E+00
COSUMAR SA,Sidi Bennour,109116,Grossistes,A01,4205,GR-PCDT,4/4/18,4/2018,5.0400000000E-01
COSUMAR SA,Sidi Bennour,109116,Grossistes,A01,1007,Pain,8/6/18,8/2018,4.5000000000E+00
COSUMAR SA,Raffinerie,103095,Grossistes,A02,2000,Lingot,3/8/18,3/2018,3.5000000000E+00
COSUMAR SA,Sidi Bennour,104019,Grossistes,A07,1007,Pain,10/20/17,10/2017,4.1000000000E+00
COSUMAR SA,Sidi Bennour,104474,Grossistes,A01,4501,GR-GCDT,7/4/17,7/2017,5.8500000000E+01
COSUMAR SA,Raffinerie,100421,Grossistes,A15,4500,GR-GCDT,5/3/18,5/2018,1.5000000000E+00
COSUMAR SA,Raffinerie,101675,Grossistes,A02,1000,Pain,2/10/17,2/2017,1.4820000000E+01
COSUMAR SA,Raffinerie,110090,GMS,A01,1000,Pain,9/18/18,9/2018,2.3844000000E+01
COSUMAR SA,Raffinerie,103608,Grossistes,A01,2000,Lingot,10/13/18,10/2018,2.4600000000E+00
COSUMAR SA,Raffinerie,104474,Grossistes,A01,2000,Lingot,9/6/18,9/2018,1.0380000000E+01
COSUMAR SA,Raffinerie,101235,GMS,A01,3000,Morceau,1/10/18,1/2018,1.0200000000E+00
COSUMAR SA,Raffinerie,106124,Grossistes,A01,4200,GR-PCDT,2/21/18,2/2018,3.3000000000E+00
COSUMAR SA,Raffinerie,103071,Industriels,A01,4500,GR-GCDT,6/14/17,6/2017,2.3500000000E+01
COSUMAR SA,Sidi Bennour,101774,Grossistes,A01,1007,Pain,4/8/17,4/2017,3.8800000000E-01
COSUMAR SA,Raffinerie,100175,Grossistes,A01,1000,Pain,10/24/18,10/2018,8.0400000000E-01
COSUMAR SA,Raffinerie,104493,GMS,A07,1000,Pain,2/5/18,2/2018,2.6148000000E+01
COSUMAR SA,Raffinerie,104474,Grossistes,A01,3000,Morceau,6/29/17,6/2017,3.5400000000E+00
COSUMAR SA,Raffinerie,109151,Grossistes,A05,1000,Pain,2/7/18,2/2018,2.0420000000E+01
COSUMAR SA,Raffinerie,100469,Grossistes,A02,2000,Lingot,3/23/18,3/2018,1.0500000000E+01
COSUMAR SA,Raffinerie,105997,Grossistes,A01,2000,Lingot,9/13/17,9/2017,3.8100000000E+01
COSUMAR SA,Raffinerie,105997,Grossistes,A01,4200,GR-PCDT,8/17/17,8/2017,2.9700000000E+01
COSUMAR SA,Raffinerie,103035,Grossistes,A01,1000,Pain,7/22/17,7/2017,1.9560000000E+00
COSUMAR SA,Raffinerie,101845,Grossistes,A02,2000,Lingot,2/10/17,2/2017,6.5000000000E+00
COSUMAR SA,Raffinerie,101201,GMS,A01,2000,Lingot,2/5/18,2/2018,2.4600000000E+00
COSUMAR SA,Sidi Bennour,105997,Grossistes,A01,4501,GR-GCDT,8/2/17,8/2017,6.2500000000E+01
COSUMAR SA,Raffinerie,101016,Grossistes,A04,1000,Pain,2/3/18,2/2018,8.5000000000E+00
COSUMAR SA,Raffinerie,101235,GMS,A01,2000,Lingot,9/8/17,9/2017,2.4600000000E+00
COSUMAR SA,Raffinerie,103087,Grossistes,A06,3000,Morceau,10/25/17,10/2017,-5.0000000000E-01
COSUMAR SA,Raffinerie,100464,Grossistes,A01,1000,Pain,8/28/18,8/2018,8.8680000000E+00
COSUMAR SA,Raffinerie,101911,Grossistes,A07,1000,Pain,7/29/17,7/2017,8.5000000000E+00
COSUMAR SA,Raffinerie,106237,Grossistes,A01,1000,Pain,6/25/18,6/2018,3.1080000000E+00
COSUMAR SA,Raffinerie,103088,GMS,A01,2000,Lingot,2/6/17,2/2017,5.1000000000E+00
COSUMAR SA,Raffinerie,103605,Grossistes,A05,1000,Pain,5/31/18,5/2018,1.0000000000E-01
COSUMAR SA,Raffinerie,106041,Grossistes,A02,1000,Pain,6/21/18,6/2018,9.7000000000E+00
COSUMAR SA,Raffinerie,103063,Grossistes,A02,2000,Lingot,12/7/17,12/2017,2.7000000000E+01
COSUMAR SA,Raffinerie,100234,Grossistes,A01,2000,Lingot,7/26/17,7/2017,3.7800000000E+00
COSUMAR SA,Raffinerie,104285,GMS,A06,3000,Morceau,7/12/17,7/2017,2.2800000000E+00
COSUMAR SA,Sidi Bennour,110101,Grossistes,A07,4501,GR-GCDT,10/3/17,10/2017,-9.0000000000E-01
COSUMAR SA,Raffinerie,103605,Grossistes,A05,3000,Morceau,10/29/18,10/2018,5.0000000000E-01
COSUMAR SA,Raffinerie,104474,Grossistes,A01,1000,Pain,4/8/17,4/2017,8.8680000000E+00
COSUMAR SA,Sidi Bennour,103050,Grossistes,A01,4205,GR-PCDT,4/20/18,4/2018,1.5000000000E+00
COSUMAR SA,Raffinerie,101201,GMS,A01,1000,Pain,5/19/17,5/2017,8.0400000000E-01
COSUMAR SA,Raffinerie,106029,Grossistes,A15,2000,Lingot,8/18/17,8/2017,1.8300000000E+01
COSUMAR SA,Raffinerie,104244,GMS,A01,2000,Lingot,1/13/17,1/2017,3.7800000000E+00
COSUMAR SA,Raffinerie,105997,Grossistes,A01,4512,GR-GCDT,9/12/18,9/2018,1.0500000000E+01
COSUMAR SA,Sidi Bennour,101774,Grossistes,A01,4205,GR-PCDT,3/28/18,3/2018,1.5000000000E+00
COSUMAR SA,Raffinerie,103203,Grossistes,A07,2000,Lingot,12/7/18,12/2018,2.6220000000E+01
COSUMAR SA,Raffinerie,101525,GMS,A02,2000,Lingot,8/8/17,8/2017,3.7800000000E+00
COSUMAR SA,Raffinerie,100175,Grossistes,A01,4200,GR-PCDT,3/16/18,3/2018,-3.0000000000E-01
COSUMAR SA,Sidi Bennour,101062,Grossistes,A01,4501,GR-GCDT,4/17/17,4/2017,1.0500000000E+01
COSUMAR SA,Raffinerie,110096,Grossistes,A06,1000,Pain,5/17/17,5/2017,2.0100000000E+01
COSUMAR SA,Sidi Bennour,103050,Grossistes,A01,4205,GR-PCDT,4/17/17,4/2017,5.0400000000E-01
COSUMAR SA,Raffinerie,110074,Grossistes,A15,2000,Lingot,9/28/17,9/2017,5.0000000000E-01
COSUMAR SA,Zaio,104557,Grossistes,A06,4202,GR-PCDT,1/10/18,1/2018,2.6500000000E+01
COSUMAR SA,Raffinerie,101062,Grossistes,A01,4200,GR-PCDT,3/30/18,3/2018,9.0000000000E-01
COSUMAR SA,Raffinerie,103088,GMS,A01,3000,Morceau,5/15/17,5/2017,-2.4000000000E-01
COSUMAR SA,Raffinerie,103093,Grossistes,A15,4105,GR-PCDT,4/16/18,4/2018,5.5000000000E+00
COSUMAR SA,Raffinerie,100960,Grossistes,A06,1000,Pain,3/27/17,3/2017,1.2100000000E+01
COSUMAR SA,Raffinerie,102157,Grossistes,A02,3000,Morceau,8/11/18,8/2018,1.0000000000E+00
COSUMAR SA,Zaio,106116,Grossistes,A04,4202,GR-PCDT,11/24/17,11/2017,9.5000000000E+00
COSUMAR SA,Sidi Bennour,103137,Grossistes,A07,4501,GR-GCDT,5/30/17,5/2017,1.5500000000E+01
COSUMAR SA,Raffinerie,100866,Grossistes,A01,4200,GR-PCDT,12/27/17,12/2017,9.0000000000E-01
COSUMAR SA,Raffinerie,101896,Grossistes,A05,1000,Pain,6/9/17,6/2017,3.7540000000E+01
COSUMAR SA,Raffinerie,106010,GMS,A01,1000,Pain,5/20/17,5/2017,1.6932000000E+01
COSUMAR SA,Sidi Bennour,101557,Grossistes,A07,4501,GR-GCDT,11/25/17,11/2017,2.5000000000E+00
COSUMAR SA,Raffinerie,100367,Grossistes,A01,1000,Pain,3/27/18,3/2018,1.9560000000E+00
COSUMAR SA,Sidi Bennour,109083,Grossistes,A01,1007,Pain,3/22/18,3/2018,4.1000000000E+00
COSUMAR SA,Raffinerie,101223,GMS,A02,3000,Morceau,11/20/17,11/2017,1.0200000000E+00
COSUMAR SA,Sidi Bennour,101845,Grossistes,A02,4501,GR-GCDT,1/7/17,1/2017,-5.0000000000E-01
COSUMAR SA,Raffinerie,100911,Grossistes,A02,2000,Lingot,2/21/18,2/2018,8.5000000000E+00
COSUMAR SA,Sidi Bennour,105941,Grossistes,A07,4205,GR-PCDT,4/23/18,4/2018,2.6508000000E+01
COSUMAR SA,Zaio,102001,Grossistes,A06,4506,GR-GCDT,1/25/17,1/2017,3.5000000000E+00
COSUMAR SA,Raffinerie,106077,Grossistes,A06,4500,GR-GCDT,5/11/18,5/2018,5.4500000000E+01
COSUMAR SA,Raffinerie,104029,Grossistes,A06,1000,Pain,4/12/17,4/2017,1.3700000000E+01
COSUMAR SA,Raffinerie,110097,Grossistes,A01,1000,Pain,9/8/17,9/2017,7.7160000000E+00
COSUMAR SA,Raffinerie,104269,GMS,A09,2000,Lingot,10/28/17,10/2017,2.4600000000E+00
COSUMAR SA,Raffinerie,104495,GMS,A04,4212,GR-PCDT,9/12/18,9/2018,6.2760000000E+00
COSUMAR SA,Raffinerie,105941,Grossistes,A07,1000,Pain,12/19/17,12/2017,2.6148000000E+01
COSUMAR SA,Sidi Bennour,110019,Grossistes,A07,4501,GR-GCDT,10/16/18,10/2018,2.5000000000E+00
COSUMAR SA,Raffinerie,103904,Grossistes,A01,3000,Morceau,6/23/17,6/2017,-2.4000000000E-01
COSUMAR SA,Raffinerie,101564,Grossistes,A01,1000,Pain,6/18/18,6/2018,8.8680000000E+00
COSUMAR SA,Raffinerie,104317,GMS,A06,4212,GR-PCDT,5/10/18,5/2018,8.8680000000E+00
COSUMAR SA,Raffinerie,100008,Grossistes,A04,1000,Pain,12/6/17,12/2017,1.1508000000E+01
COSUMAR SA,Sidi Bennour,102157,Grossistes,A02,4501,GR-GCDT,4/20/18,4/2018,6.5000000000E+00
COSUMAR SA,Raffinerie,103050,Grossistes,A01,2000,Lingot,5/7/18,5/2018,2.2260000000E+01
COSUMAR SA,Raffinerie,101146,GMS,A01,1000,Pain,9/15/18,9/2018,8.0400000000E-01
COSUMAR SA,Raffinerie,102001,Grossistes,A06,1000,Pain,8/23/17,8/2017,7.1220000000E+01
COSUMAR SA,Raffinerie,106029,Grossistes,A15,3005,Morceau,2/7/18,2/2018,-1.8000000000E-01
COSUMAR SA,Sidi Bennour,106239,Industriels,A01,4501,GR-GCDT,12/4/18,12/2018,1.8500000000E+01
COSUMAR SA,Sidi Bennour,110174,Grossistes,A01,1007,Pain,7/3/18,7/2018,7.2200000000E+00
COSUMAR SA,Raffinerie,102157,Grossistes,A02,1000,Pain,12/24/18,12/2018,8.9000000000E+00
COSUMAR SA,Raffinerie,106498,Grossistes,A01,2000,Lingot,1/25/18,1/2018,1.9620000000E+01
COSUMAR SA,Sidi Bennour,103050,Grossistes,A01,4501,GR-GCDT,9/19/18,9/2018,9.2500000000E+01
COSUMAR SA,Raffinerie,105277,Administration,A07,1002,Pain,3/22/17,3/2017,7.0500000000E+01
COSUMAR SA,Sidi Bennour,101845,Grossistes,A02,4205,GR-PCDT,3/14/17,3/2017,5.7000000000E+00
COSUMAR SA,Raffinerie,110041,Grossistes,A01,1000,Pain,11/4/17,11/2017,1.9560000000E+00
COSUMAR SA,Sidi Bennour,104445,Grossistes,A01,4205,GR-PCDT,12/6/17,12/2017,2.5200000000E+00
COSUMAR SA,Raffinerie,107620,Grossistes,A01,2000,Lingot,7/3/18,7/2018,-1.2000000000E+00
COSUMAR SA,Sidi Bennour,104586,Grossistes,A01,1007,Pain,8/24/17,8/2017,3.3000000000E+00
COSUMAR SA,Sidi Bennour,106207,Grossistes,A02,4501,GR-GCDT,9/10/18,9/2018,3.5000000000E+00
COSUMAR SA,Raffinerie,104474,Grossistes,A01,1000,Pain,6/26/18,6/2018,2.1540000000E+01
COSUMAR SA,Raffinerie,101952,Grossistes,A15,1000,Pain,1/19/18,1/2018,5.4120000000E+00
COSUMAR SA,Raffinerie,109151,Grossistes,A05,3000,Morceau,7/11/17,7/2017,3.5000000000E+00
COSUMAR SA,Raffinerie,106029,Grossistes,A15,4500,GR-GCDT,11/4/17,11/2017,2.6500000000E+01
COSUMAR SA,Raffinerie,106029,Grossistes,A15,1000,Pain,4/25/17,4/2017,1.8084000000E+01
COSUMAR SA,Raffinerie,100601,Grossistes,A05,2000,Lingot,1/31/18,1/2018,-5.0000000000E-01
COSUMAR SA,Raffinerie,100175,Grossistes,A01,2000,Lingot,11/7/17,11/2017,1.1400000000E+00
COSUMAR SA,Raffinerie,101564,Grossistes,A01,2000,Lingot,9/27/17,9/2017,-1.8000000000E-01
COSUMAR SA,Raffinerie,110019,Grossistes,A07,1000,Pain,10/11/17,10/2017,1.3000000000E+00
COSUMAR SA,Raffinerie,104260,GMS,A01,4200,GR-PCDT,5/16/17,5/2017,-3.0000000000E-01
COSUMAR SA,Raffinerie,101236,GMS,A15,3000,Morceau,4/17/17,4/2017,-2.4000000000E-01
COSUMAR SA,Raffinerie,110091,GMS,A01,1000,Pain,7/19/18,7/2018,2.3844000000E+01
COSUMAR SA,Raffinerie,103035,Grossistes,A01,2000,Lingot,1/23/18,1/2018,5.1000000000E+00
COSUMAR SA,Sidi Bennour,101778,Grossistes,A02,1007,Pain,1/17/18,1/2018,1.0500000000E+01
COSUMAR SA,Raffinerie,103035,Grossistes,A01,4500,GR-GCDT,3/24/17,3/2017,2.2500000000E+01
COSUMAR SA,Raffinerie,103035,Grossistes,A01,4200,GR-PCDT,5/4/17,5/2017,2.1000000000E+00
COSUMAR SA,Raffinerie,110019,Grossistes,A07,2000,Lingot,2/27/18,2/2018,8.5000000000E+00
COSUMAR SA,Raffinerie,104483,GMS,A01,3000,Morceau,4/4/17,4/2017,-2.4000000000E-01
COSUMAR SA,Raffinerie,104657,Grossistes,A04,4516,GR-GCDT,2/22/18,2/2018,2.6500000000E+01
COSUMAR SA,Raffinerie,101750,Grossistes,A09,2000,Lingot,4/25/18,4/2018,-1.8000000000E-01
COSUMAR SA,Raffinerie,110037,Grossistes,A01,2000,Lingot,10/31/17,10/2017,1.1400000000E+00
COSUMAR SA,Raffinerie,102163,Grossistes,A15,1000,Pain,11/17/17,11/2017,4.2600000000E+00
COSUMAR SA,Raffinerie,103095,Grossistes,A02,3000,Morceau,11/30/17,11/2017,5.0000000000E-01
COSUMAR SA,Raffinerie,100367,Grossistes,A01,4200,GR-PCDT,10/9/17,10/2017,-3.0000000000E-01
COSUMAR SA,Raffinerie,105941,Grossistes,A07,2000,Lingot,2/14/18,2/2018,1.6980000000E+01
COSUMAR SA,Raffinerie,105038,Grossistes,A04,4516,GR-GCDT,3/10/18,3/2018,1.1500000000E+01
COSUMAR SA,Raffinerie,100720,Industriels,A01,4500,GR-GCDT,5/13/17,5/2017,7.9500000000E+01
COSUMAR SA,Raffinerie,106219,Grossistes,A07,2000,Lingot,5/18/18,5/2018,5.0000000000E-01
COSUMAR SA,Raffinerie,101027,GMS,A02,2000,Lingot,4/7/18,4/2018,1.1400000000E+00
